thread_id,front_id,client_operation,back_id,dag_operation,total_time,front_time,back_time
<<<<<<< HEAD
20,943, get_staff_prescriptions,945,stateful_query,126096.608,56902.812,113
30,943, get_pharmacy_prescriptions,945,stateful_query,23198.415,8334.792,37
29,943, get_pharmacy_prescriptions,945,stateful_query,10945.813,2592.177,30
7,944, get_pharmacy_prescriptions,946,stateful_query,19766.431,7588.73,78
19,944, get_processed_pharmacy_prescriptions,946,stateful_query,36644.503,26698.284,91
30,944, get_pharmacy_prescriptions,946,stateful_query,17732.146,4890.295,66
29,944, create_prescription,946,apply,12637.51,4908.559,849
20,944, get_staff_prescriptions,946,stateful_query,31808.34,19296.866,447
4,944, get_processed_pharmacy_prescriptions,946,stateful_query,7863.933,5312.852,30
8,944, get_prescription_medication,946,stateful_query,22063.147,6050.389,15
17,944, get_staff_prescriptions,946,stateful_query,79728.232,67212.569,112
9,944, get_staff_prescriptions,946,stateful_query,40798.674,25559.76,65
6,944, get_pharmacy_prescriptions,946,stateful_query,24586.945,13688.562,91
